Year,Urban (%),GDP per capita (int.-$) ($),Population
1910.0,50.241600000000005,13474.0,368795.0
1911.0,50.27719999999999,13310.6,372827.0
1912.0,63.8224,11713.8,376934.0
1913.0,55.8528,10983.0,381085.0
1914.0,59.505599999999994,12772.6,385283.0
1915.0,65.8832,13418.8,389526.0
1916.0,56.9172,6736.6,393817.0
1917.0,81.29,18826.8,398154.0
1918.0,51.0534,18431.8,402582.0
1919.0,32.7394,17529.4,407048.0
1920.0,40.830200000000005,6343.2,411563.0
1921.0,42.5874,19420.6,416129.0
1922.0,49.2606,11828.4,420745.0
1923.0,53.45479999999999,12350.8,425412.0
1924.0,36.0432,13849.6,430132.0
1925.0,29.043799999999997,14449.2,434903.0
1926.0,31.070999999999998,13525.0,438789.0
1927.0,46.665,14516.8,441774.0
1928.0,51.6178,19521.2,443845.0
1929.0,30.467200000000002,12952.4,445926.0
1930.0,49.4368,4120.6,448016.0
1931.0,41.2574,4656.4,450116.0
1932.0,32.548,12728.0,452226.0
1933.0,33.7874,2498.6,454345.0
1934.0,33.231399999999994,12413.2,456475.0
1935.0,34.6718,12413.2,457270.0
1936.0,33.231399999999994,12413.2,456730.0
1937.0,33.787400000000005,2081.0,454854.0
1938.0,50.739200000000004,12888.8,452986.0
1939.0,31.788200000000007,13138.2,451125.0
1940.0,53.283,4762.4,449272.0
1941.0,46.7962,12906.8,447427.0
1942.0,30.467200000000002,12952.4,445589.0
1943.0,51.6178,19521.2,443758.0
1944.0,46.665,14516.8,441936.0
1945.0,38.0056,13973.4,440120.0
1946.0,31.070999999999998,25757.0,438312.0
1947.0,40.2254,14482.6,436512.0
1948.0,29.043799999999997,14449.2,434719.0
1949.0,35.243399999999994,4600.8,432933.0
1950.0,9.892,14915.2,415000.0
1951.0,9.912,4269.8,419000.0
1952.0,9.931,11954.6,423000.0
1953.0,9.951,12911.2,428000.0
1954.0,9.971,4600.8,433000.0
1955.0,9.991,13525.0,439000.0
1956.0,10.011,18683.0,445000.0
1957.0,10.031,13138.2,452000.0
1958.0,10.051,12919.8,459000.0
1959.0,10.071,12514.8,467000.0
1960.0,10.091,20834.6,475000.0
1961.0,10.243,3479.2,483000.0
1962.0,10.511,3127.2,492000.0
1963.0,10.785,7497.0,501000.0
1964.0,11.066,17153.2,510000.0
1965.0,11.353,5647.0,520000.0
1966.0,11.646,5233.6,529000.0
1967.0,11.946,4160.0,539000.0
1968.0,12.253,6121.4,549000.0
1969.0,12.566,3699.8,560000.0
1970.0,12.886,2967.6,572000.0
1971.0,13.213,3142.4,585000.0
1972.0,13.548,4660.0,600000.0
1973.0,13.889,11013.8,614000.0
1974.0,14.237,9950.4,625000.0
1975.0,14.593,3758.0,629000.0
1976.0,14.956,6300.4,627000.0
1977.0,15.326,6734.8,620000.0
1978.0,15.704,1435.2,610000.0
1979.0,16.089,6008.2,602000.0
1980.0,16.483,4660.0,600000.0
1981.0,16.883,8462.8,604000.0
1982.0,17.291,7571.0,613000.0
1983.0,17.708,6300.4,627000.0
1984.0,18.132,3160.8,642000.0
1985.0,18.563,4010.8,657000.0
1986.0,19.003,4484.4,672000.0
1987.0,19.451,9104.2,686000.0
1988.0,19.907,5956.0,702000.0
1989.0,20.37,1222.8,719000.0
1990.0,20.842,6478.8,738000.0
1991.0,21.215,1318.0,760000.0
1992.0,21.54,5497.6,783000.0
1993.0,21.867,3525.0,807000.0
1994.0,22.199,4818.2,828000.0
1995.0,22.534,4401.8,844000.0
1996.0,22.873,5171.4,855000.0
1997.0,23.215,11840.6,862000.0
1998.0,23.561,2634.8,867000.0
1999.0,23.91,7715.4,873000.0
2000.0,24.263,4020.4,884000.0
2001.0,24.619,11957.4,901000.0
2002.0,24.979,4483.6,923000.0
2003.0,25.343,6114.8,947000.0
2004.0,25.71,3992.0,972000.0
2005.0,26.041,6230.4,995000.0
2006.0,26.374,4440.0,1016000.0
2007.0,26.709,12627.6,1036000.0
2008.0,27.048,8520.4,1055000.0
2009.0,27.389,2313.2,1074000.0
2010.0,27.732,4814.6,1094000.0
2011.0,28.079,8833.2,1113000.0
2012.0,28.428,2221.4,1133000.0
1800.0,30.467200000000002,12952.4,445985.0
1801.0,30.467200000000002,12952.4,445985.0
1802.0,30.467200000000002,12952.4,445985.0
1803.0,30.467200000000002,12952.4,445985.0
1804.0,30.467200000000002,12952.4,445985.0
1805.0,30.467200000000002,12952.4,445985.0
1806.0,30.467200000000002,12952.4,445985.0
1807.0,30.467200000000002,12952.4,445985.0
1808.0,30.467200000000002,12952.4,445985.0
1809.0,30.467200000000002,12952.4,445985.0
1810.0,30.467200000000002,12952.4,445985.0
1811.0,30.4672,12952.4,446172.0
1812.0,46.7962,12862.2,446548.0
1813.0,46.7962,12906.8,447115.0
1814.0,46.7962,12906.8,447873.0
1815.0,53.283,4762.4,448826.0
1816.0,44.469,4656.4,449974.0
1817.0,31.788200000000007,13138.2,451319.0
1818.0,50.739200000000004,12888.8,452863.0
1819.0,33.787400000000005,2081.0,454609.0
1820.0,33.231399999999994,12413.2,456556.0
1821.0,38.3246,12424.2,458708.0
1822.0,42.5698,7229.4,461066.0
1823.0,21.1388,2351.2,463633.0
1824.0,58.611000000000004,15242.8,466408.0
1825.0,21.305200000000003,2558.0,469396.0
1826.0,34.431000000000004,2181.4,472597.0
1827.0,42.9776,9133.6,476013.0
1828.0,20.959200000000003,2602.0,479647.0
1829.0,15.8958,14254.6,483500.0
1830.0,45.4182,7974.6,487574.0
1831.0,19.2744,2258.6,491871.0
1832.0,49.0946,5468.4,496206.0
1833.0,36.031400000000005,7815.0,500579.0
1834.0,37.9976,4419.8,504991.0
1835.0,33.7864,17205.4,509441.0
1836.0,34.078,2773.6,513931.0
1837.0,43.2764,14613.6,518461.0
1838.0,63.1828,11388.2,523030.0
1839.0,19.3304,4967.8,527639.0
1840.0,22.567200000000003,14360.0,532290.0
1841.0,37.714,4884.6,536981.0
1842.0,32.3098,3462.0,541713.0
1843.0,27.745600000000003,3945.8,546487.0
1844.0,47.7768,8497.0,551304.0
1845.0,26.9794,4130.0,556162.0
1846.0,18.8888,3699.8,561064.0
1847.0,30.200800000000005,5355.0,566009.0
1848.0,39.172000000000004,13012.2,570997.0
1849.0,41.09740000000001,2430.6,576029.0
1850.0,33.2558,7641.2,581106.0
1851.0,27.5622,6315.2,586189.0
1852.0,50.668400000000005,16523.2,591316.0
1853.0,37.5906,7465.0,596488.0
1854.0,23.3224,6008.2,601705.0
1855.0,42.291999999999994,3785.4,606968.0
1856.0,40.3048,5071.4,612277.0
1857.0,48.1302,8400.0,617632.0
1858.0,35.761199999999995,5783.4,623035.0
1859.0,21.363400000000002,3758.0,628484.0
1860.0,39.752599999999994,5790.0,633981.0
1861.0,53.999199999999995,14737.2,639526.0
1862.0,32.24720001907349,3234.8,645120.0
1863.0,26.371199999999998,2750.6,650763.0
1864.0,31.396000000000004,4010.8,656455.0
1865.0,40.130599999999994,4885.4,662196.0
1866.0,23.526,3404.2,667988.0
1867.0,30.4352,6630.6,673831.0
1868.0,42.0072,5426.8,679725.0
1869.0,36.0816,9104.2,685670.0
1870.0,34.7774,6373.0,691667.0
1871.0,45.40839999999999,10987.4,697717.0
1872.0,26.1784,5816.8,703819.0
1873.0,42.70700000000001,7763.8,709793.0
1874.0,28.887,9759.4,716002.0
1875.0,40.8484,7250.2,722264.0
1876.0,34.5314,2250.0,728581.0
1877.0,53.8726,11668.4,734784.0
1878.0,31.8222,2419.8,741211.0
1879.0,38.1158,4643.6,747694.0
1880.0,22.2354,21686.2,754234.0
1881.0,37.2512,1477.4,760675.0
1882.0,33.800799999999995,5314.0,767328.0
1883.0,26.637400000000003,3236.2,774039.0
1884.0,17.677799999999998,1635.2,780669.0
1885.0,47.475199999999994,3118.2,787497.0
1886.0,28.24,2055.8,794385.0
1887.0,35.0406,5356.8,801210.0
1888.0,22.8532,3525.0,808218.0
1889.0,49.0536,3951.8,815287.0
1890.0,28.276799999999998,9885.0,822418.0
1891.0,40.0398,8189.0,829611.0
1892.0,41.9456,5176.4,836867.0
1893.0,28.479000000000003,4401.8,844187.0
1894.0,32.9116,2835.4,851570.0
1895.0,40.0154,10655.4,859019.0
1896.0,32.909800000000004,3753.8,866532.0
1897.0,44.0104,7716.4,874111.0
1898.0,28.544800000000002,3555.4,881756.0
1899.0,48.9696,13197.0,889469.0
1900.0,27.7922,3472.2,897248.0
1901.0,42.2474,2567.0,905096.0
1902.0,32.4196,2513.6,912895.0
1903.0,24.1522,4862.8,920880.0
1904.0,21.077199999999998,1548.4,928934.0
1905.0,34.5054,4388.6,937059.0
1906.0,35.7334,6459.6,945255.0
1907.0,34.995999999999995,2324.8,953351.0
1908.0,29.553800000000003,24035.2,961690.0
1909.0,30.672800000000002,3427.4,970101.0
1910.0,42.8268,5617.6,978586.0
1911.0,33.5848,9793.2,987094.0
1912.0,29.645,5097.4,995728.0
1913.0,35.518600000000006,4419.2,1004437.0
1914.0,31.117,3970.2,1013222.0
1915.0,70.287,22321.6,1022084.0
1916.0,34.8024,10662.6,1031023.0
1917.0,39.230399999999996,4028.8,1040041.0
1918.0,29.4866,3278.2,1049230.0
1919.0,35.1174,6524.6,1058477.0
1920.0,52.1758,5493.2,1067806.0
1921.0,22.7806,2551.0,1077217.0
1922.0,52.5938,24427.8,1086710.0
1923.0,48.9762,1213.4,1096288.0
1924.0,36.8024,1883.4,1105950.0
1925.0,41.4136,10937.4,1115696.0
1926.0,45.1908,6994.8,1125529.0
1927.0,44.819399999999995,9373.0,1135449.0
1928.0,30.8958,2542.0,1145456.0
1929.0,52.040200000000006,4703.6,1155551.0
1930.0,47.25319999999999,4300.6,1165735.0
1931.0,48.949600000000004,4126.6,1176009.0
1932.0,47.7898,4795.4,1186373.0
1933.0,42.3626,3098.0,1196829.0
1934.0,41.753,3644.8,1207377.0
1935.0,46.0794,26451.8,1218017.0
1936.0,56.44100000000001,7160.4,1228752.0
1937.0,60.0338,5219.2,1239581.0
1938.0,40.52380000000001,5993.6,1250506.0
1939.0,49.426,5966.6,1261527.0
1940.0,39.0942,4767.4,1272645.0
1941.0,35.0578,4858.6,1283861.0
1942.0,56.67080000000001,20334.0,1295176.0
1943.0,50.339800000000004,7421.4,1306590.0
1944.0,52.472,1877.4,1318105.0
1945.0,42.4876,6632.8,1329722.0
1946.0,46.83999999999999,1130.6,1341441.0
1947.0,50.27380000000001,5182.8,1353264.0
1948.0,54.40319999999999,5353.8,1365190.0
1949.0,47.8682,2236.6,1377222.0
1950.0,4.384,907.0,1395000.0
1951.0,4.775,922.0,1425000.0
1952.0,5.2,937.0,1442000.0
1953.0,5.659,952.0,1452000.0
1954.0,6.157,966.0,1462000.0
1955.0,6.695,981.0,1474000.0
1956.0,7.278,995.0,1491000.0
1957.0,7.905,1009.0,1512000.0
1958.0,8.583,1022.0,1536000.0
1959.0,9.312,1036.0,1560000.0
1960.0,10.098,1102.0,1581000.0
1961.0,10.94,1158.0,1598000.0
1962.0,11.844,1160.0,1613000.0
1963.0,12.811,1182.0,1632000.0
1964.0,13.847,1280.0,1662000.0
1875.0,43.0144,4382.4,19201.0
1965.0,14.95,1393.0,1709000.0
1966.0,16.125,1537.0,1774000.0
1967.0,17.374,1615.0,1855000.0
1968.0,18.7,1637.0,1946000.0
1969.0,20.098,1784.0,2035000.0
1970.0,21.28,1698.0,2116000.0
1971.0,21.602,1745.0,2186000.0
1972.0,21.929,1779.0,2248000.0
1973.0,22.258,1665.0,2303000.0
1974.0,22.591,1707.0,2357000.0
1975.0,22.927,1630.0,2410000.0
1976.0,23.268,1680.0,2464000.0
1977.0,23.611,1848.0,2518000.0
1978.0,23.958,1989.0,2576000.0
1979.0,24.308,2023.0,2643000.0
1980.0,24.663,1847.0,2721000.0
1981.0,25.02,1702.0,2812000.0
1982.0,25.391,1660.0,2916000.0
1983.0,25.778,1489.0,3027000.0
1984.0,26.169,1405.0,3141000.0
1985.0,26.562,1402.0,3253000.0
1986.0,26.96,1414.0,3363000.0
1987.0,27.362,1364.0,3472000.0
1988.0,27.768,1389.0,3577000.0
1989.0,28.176,1427.0,3679000.0
1990.0,28.589,1450.0,3774000.0
1991.0,29.005,1342.0,3863000.0
1992.0,29.425,1288.0,3946000.0
1993.0,29.848,1069.0,4029000.0
1994.0,30.275,1195.0,4121000.0
1995.0,30.705,1157.0,4226000.0
1996.0,31.139,1324.0,4349000.0
1997.0,31.576,1384.0,4486000.0
1998.0,32.016,1185.0,4632000.0
1999.0,32.46,1262.0,4780000.0
2000.0,32.907,1160.0,4924000.0
2001.0,33.356,1131.0,5063000.0
2002.0,33.809,1174.0,5197000.0
2003.0,34.265,1103.0,5331000.0
2004.0,34.724,1114.0,5468000.0
2005.0,35.185,1121.0,5612000.0
2006.0,35.649,1135.0,5763000.0
2007.0,36.116,1125.0,5920000.0
2008.0,36.587,1119.0,6083000.0
2009.0,37.058,1190.0,6251000.0
2010.0,37.533,1232.0,6422000.0
2011.0,38.032,1227.0,6596000.0
2012.0,38.546,1240.0,6774000.0
1800.0,43.0144,4382.4,18658.0
1801.0,43.0144,4382.4,18654.0
1802.0,43.0144,4382.4,18651.0
1803.0,43.0144,4382.4,18647.0
1804.0,43.0144,4382.4,18643.0
1805.0,43.0144,4382.4,18640.0
1806.0,43.0144,4382.4,18636.0
1807.0,43.0144,4382.4,18632.0
1808.0,43.0144,4382.4,18629.0
1809.0,43.0144,4382.4,18625.0
1810.0,43.0144,4382.4,18621.0
1811.0,43.0144,4382.4,18617.0
1812.0,43.0144,4382.4,18614.0
1813.0,43.0144,4382.4,18610.0
1814.0,43.0144,4382.4,18606.0
1815.0,43.0144,4382.4,18603.0
1816.0,43.0144,4382.4,18599.0
1817.0,43.0144,4382.4,18595.0
1818.0,43.0144,4382.4,18592.0
1819.0,43.0144,4382.4,18588.0
1820.0,43.0144,4382.4,18584.0
1821.0,43.0144,4382.4,18581.0
1822.0,43.0144,4382.4,18577.0
1823.0,43.0144,4382.4,18573.0
1824.0,43.0144,4382.4,18570.0
1825.0,43.0144,4382.4,18566.0
1826.0,43.0144,4382.4,18562.0
1827.0,43.0144,4382.4,18559.0
1828.0,43.0144,4382.4,18555.0
1829.0,43.0144,4382.4,18551.0
1830.0,43.0144,4382.4,18548.0
1831.0,43.0144,4382.4,18544.0
1832.0,43.0144,4382.4,18540.0
1833.0,43.0144,4382.4,18537.0
1834.0,43.0144,4382.4,18533.0
1835.0,43.0144,4382.4,18530.0
1836.0,43.0144,4382.4,18527.0
1837.0,43.0144,4382.4,18524.0
1838.0,43.0144,4382.4,18521.0
1839.0,43.0144,4382.4,18518.0
1840.0,43.0144,4382.4,18516.0
1841.0,43.0144,4382.4,18515.0
1842.0,43.0144,4382.4,18516.0
1843.0,43.0144,4382.4,18518.0
1844.0,43.0144,4382.4,18522.0
1845.0,43.0144,4382.4,18527.0
1846.0,43.0144,4382.4,18534.0
1847.0,43.0144,4382.4,18542.0
1848.0,43.0144,4382.4,18552.0
1849.0,43.0144,4382.4,18564.0
1850.0,43.0144,4382.4,18577.0
1851.0,43.0144,4382.4,18590.0
1852.0,43.0144,4382.4,18605.0
1853.0,43.0144,4382.4,18622.0
1854.0,43.0144,4382.4,18640.0
1855.0,43.0144,4382.4,18659.0
1856.0,43.0144,4382.4,18680.0
1857.0,43.0144,4382.4,18702.0
1858.0,43.0144,4382.4,18726.0
1859.0,43.0144,4382.4,18751.0
1860.0,43.0144,4382.4,18778.0
1861.0,43.0144,4382.4,18806.0
1862.0,43.0144,4382.4,18834.0
1863.0,43.0144,4382.4,18862.0
1864.0,43.0144,4382.4,18890.0
1865.0,43.0144,4382.4,18918.0
1866.0,43.0144,4382.4,18946.0
1867.0,43.0144,4382.4,18974.0
1868.0,43.0144,4382.4,19002.0
1869.0,43.0144,4382.4,19030.0
1870.0,43.0144,4382.4,19059.0
1871.0,43.0144,4382.4,19087.0
1872.0,43.0144,4382.4,19115.0
1873.0,43.0144,4382.4,19144.0
1874.0,43.0144,4382.4,19172.0
1876.0,43.0144,4382.4,19229.0
1877.0,43.0144,4382.4,19257.0
1878.0,43.0144,4382.4,19286.0
1879.0,43.0144,4382.4,19315.0
1880.0,43.0144,4382.4,19343.0
1881.0,43.0144,4382.4,19372.0
1882.0,43.0144,4382.4,19401.0
1883.0,43.0144,4382.4,19430.0
1884.0,43.0144,4382.4,19459.0
1885.0,43.0144,4382.4,19487.0
1886.0,42.971999999999994,4382.4,19516.0
1887.0,42.971999999999994,4382.4,19545.0
1888.0,42.971999999999994,4382.4,19574.0
1889.0,42.971999999999994,4382.4,19603.0
1890.0,42.971999999999994,4382.4,19633.0
1891.0,42.971999999999994,4382.4,19662.0
1892.0,42.971999999999994,4382.4,19691.0
1893.0,42.971999999999994,4382.4,19720.0
1894.0,42.971999999999994,4382.4,19750.0
1895.0,42.971999999999994,4382.4,19779.0
1896.0,42.971999999999994,4382.4,19896.0
1897.0,42.971999999999994,4382.4,20028.0
1898.0,42.971999999999994,4382.4,20174.0
1899.0,42.971999999999994,4382.4,20336.0
1900.0,49.090999999999994,4382.4,20512.0
1901.0,49.090999999999994,4382.4,20704.0
1902.0,49.090999999999994,4382.4,20899.0
1903.0,49.090999999999994,4382.4,21146.0
1904.0,49.090999999999994,4382.4,21411.0
1905.0,50.971,4382.4,21696.0
1906.0,50.971,4382.4,21892.0
1907.0,50.971,4382.4,22086.0
1908.0,50.971,4382.4,22287.0
1909.0,50.971,4382.4,22489.0
1910.0,38.927600000000005,4382.4,22689.0
1911.0,38.927600000000005,4382.4,22891.0
1912.0,38.927600000000005,4382.4,23087.0
1913.0,38.927600000000005,4382.4,23278.0
1914.0,38.927600000000005,4382.4,23472.0
1915.0,59.514599999999994,4382.4,23666.0
1916.0,59.514599999999994,4382.4,23863.0
1917.0,59.514599999999994,4382.4,24061.0
1918.0,59.514599999999994,4382.4,24263.0
1919.0,59.514599999999994,4382.4,24466.0
1920.0,53.7182,4382.4,24671.0
1921.0,53.7182,4382.4,24932.0
1922.0,53.7182,4382.4,25251.0
1923.0,54.0268,4382.4,25628.0
1924.0,54.0268,4382.4,26011.0
1925.0,54.0268,4382.4,26400.0
1926.0,60.452,4382.4,26795.0
1927.0,60.452,4382.4,27196.0
1928.0,39.1946,4382.4,27602.0
1929.0,39.194599999999994,4382.4,28015.0
1930.0,39.194599999999994,4382.4,28434.0
1931.0,56.1296,4382.4,28908.0
1932.0,56.1296,4382.4,29440.0
1933.0,43.5084,5281.0,30032.0
1934.0,54.766,5281.0,30635.0
1935.0,54.766,5281.0,31250.0
1936.0,52.1924,5281.0,31878.0
1937.0,38.11559999999999,5281.0,32518.0
1938.0,38.11559999999999,5281.0,33171.0
1939.0,42.2524,5281.0,33952.0
1940.0,38.696400000000004,5281.0,34868.0
1941.0,45.983799999999995,5281.0,35925.0
1942.0,35.004,5281.0,37014.0
1943.0,42.9676,5458.8,38136.0
1944.0,36.2826,5604.6,39292.0
1945.0,33.6186,5662.2,40483.0
1946.0,38.6428,5687.2,41710.0
1947.0,30.9464,5638.0,42974.0
1948.0,41.3126,5621.2,44276.0
1949.0,28.381600000000002,6054.0,45618.0
1950.0,12.885,6063.2,47000.0
1951.0,13.373,5492.4,49000.0
1952.0,13.877,3842.8,51000.0
1953.0,14.396,3399.6,53000.0
1954.0,14.932,5912.4,54000.0
1955.0,15.483,4215.0,55000.0
1956.0,16.052,6228.6,56000.0
1957.0,16.458,3934.4,57000.0
1958.0,16.817,3441.6,58000.0
1959.0,17.181,3747.6,60000.0
1960.0,17.552,4400.6,62000.0
1961.0,17.929,1340.2,64000.0
1962.0,18.312,4558.6,66000.0
1963.0,18.701,5578.2,69000.0
1964.0,19.098,4188.0,72000.0
1965.0,19.499,7299.2,74000.0
1966.0,19.908,7027.6,77000.0
1967.0,20.097,7492.4,79000.0
1968.0,20.127,11053.4,81000.0
1969.0,20.157,5158.0,83000.0
1970.0,20.187,5363.8,84000.0
1971.0,20.217,2167.6,85000.0
1972.0,20.247,5022.8,86000.0
1973.0,20.277,4871.0,87000.0
1974.0,20.307,2204.8,88000.0
1975.0,20.337,2204.8,88000.0
1976.0,20.367,6096.6,89000.0
1977.0,20.504,13493.6,90000.0
1978.0,20.719,10484.0,91000.0
1979.0,20.935,6663.8,92000.0
1980.0,21.154,7183.0,93000.0
1981.0,21.373,7183.0,93000.0
1982.0,21.594,7215.8,94000.0
1983.0,21.817,7215.8,94000.0
1984.0,22.042,7215.8,94000.0
1985.0,22.268,7215.8,94000.0
1986.0,22.496,7215.8,94000.0
1987.0,22.609,7215.8,94000.0
1988.0,22.641,3052.4,95000.0
1989.0,22.672,3052.4,95000.0
1990.0,22.704,3052.4,95000.0
1991.0,22.736,3052.4,95000.0
1992.0,22.768,3052.4,95000.0
1993.0,22.8,2497.8,96000.0
1994.0,22.832,2497.8,96000.0
1995.0,22.864,2497.8,96000.0
1996.0,22.897,2497.8,96000.0
1997.0,22.927,2662.8,97000.0
1998.0,22.955,2662.8,97000.0
1999.0,22.984,2662.8,97000.0
2000.0,23.012,2691.0,98000.0
2001.0,23.041,2691.0,98000.0
2002.0,23.069,2610.6,99000.0
2003.0,23.098,3206.8,100000.0
2004.0,23.127,3206.8,100000.0
2005.0,23.155,2964.8,101000.0
2006.0,23.184,3200.0,102000.0
2007.0,23.227,2634.8,103000.0
2008.0,23.281,2634.8,103000.0
2009.0,23.335,2933.6,104000.0
2010.0,23.389,2933.6,104000.0
2011.0,23.443,2933.6,104000.0
2012.0,23.435,2634.8,103000.0
1800.0,17.7338,3747.6,60000.0
1801.0,17.7338,3747.6,60000.0
1802.0,17.7338,3747.6,60000.0
1803.0,17.7338,3747.6,60000.0
1804.0,17.7338,3747.6,60000.0
1805.0,17.7338,3747.6,60000.0
1806.0,17.7338,3747.6,60000.0
1807.0,17.7338,3747.6,60000.0
1808.0,17.7338,3747.6,60000.0
1809.0,17.7338,3747.6,60000.0
1810.0,17.7338,3747.6,60000.0
1811.0,17.7338,3747.6,60028.0
1812.0,17.7338,3747.6,60083.0
1813.0,17.7338,3747.6,60166.0
1814.0,17.7338,3747.6,60278.0
1815.0,17.7338,3615.6,60418.0
1816.0,33.8288,3977.0,60588.0
1817.0,33.8288,3977.0,60786.0
1818.0,33.8288,4619.0,61014.0
1819.0,33.8288,4619.0,61271.0
1820.0,24.2188,4400.6,61559.0
1821.0,24.2188,4400.6,61877.0
1822.0,24.2188,5055.2,62225.0
1823.0,36.4912,3297.6,62604.0
1824.0,36.4912,2286.8,63015.0
1825.0,36.4912,2286.8,63457.0
1826.0,15.6344,1340.2,63931.0
1827.0,15.6344,1340.2,64437.0
1828.0,33.614,5530.0,64975.0
1829.0,26.660000000000004,5180.8,65546.0
1830.0,26.660000000000004,6461.0,66150.0
1831.0,39.6106,6461.0,66787.0
1832.0,39.6106,6014.4,67431.0
1833.0,40.3844,4483.6,68081.0
1834.0,38.7016,6418.0,68737.0
1835.0,38.7016,6146.4,69399.0
1836.0,34.9522,6357.6,70068.0
1837.0,44.5278,7341.8,70743.0
1838.0,44.5278,7341.8,71424.0
1839.0,26.6616,4188.0,72113.0
1840.0,46.266000000000005,4617.4,72807.0
1841.0,26.393,7299.2,73557.0
1842.0,26.393,7299.2,74362.0
1843.0,31.424,4363.0,75225.0
1844.0,31.1244,5366.0,76147.0
1845.0,34.6546,9581.8,77130.0
1846.0,32.263,9488.2,78175.0
1847.0,30.440800000000003,8388.4,79285.0
1848.0,42.4446,8563.0,80462.0
1849.0,37.6522,7542.8,81706.0
1850.0,36.5004,5311.4,83021.0
1851.0,36.171800000000005,5305.6,84433.0
1852.0,33.807,4955.4,85919.0
1853.0,38.239999999999995,4820.4,87483.0
1854.0,39.6526,9590.8,89125.0
1855.0,25.364800000000002,10450.0,90850.0
1856.0,41.019000000000005,10494.0,92657.0
1857.0,30.032599999999995,3052.4,94551.0
1858.0,24.6172,2818.0,96534.0
1859.0,23.202799999999996,3191.0,98607.0
1860.0,55.1092,3206.8,100774.0
1861.0,27.8042,2933.6,103060.0
1862.0,19.4692,3280.8,105420.0
1863.0,33.8454,3501.4,107858.0
1864.0,45.008399999999995,3499.2,110375.0
1865.0,29.007599999999996,4102.8,112975.0
1866.0,34.63420000000001,3756.6,115658.0
1867.0,46.0528,3516.6,118429.0
1868.0,32.157799999999995,4059.6,121290.0
1869.0,37.174,4258.8,124243.0
1870.0,38.98,3107.8,127291.0
1871.0,48.9722,3952.4,130437.0
1872.0,42.8558,3439.8,133685.0
1873.0,31.531799999999997,3590.8,136650.0
1874.0,45.0038,4258.0,140106.0
1875.0,38.0258,6146.4,143675.0
1876.0,39.6442,6584.2,147361.0
1877.0,49.03399999999999,5985.4,150824.0
1878.0,28.224,49130.0,154766.0
1879.0,36.536,5692.4,158840.0
1880.0,36.4342,45261.4,163021.0
1881.0,51.29200000000001,5713.6,167019.0
1882.0,41.217999999999996,6914.0,171415.0
1883.0,39.8942,6955.2,175927.0
1884.0,34.8832,4491.6,180281.0
1885.0,24.954,6109.2,185026.0
1886.0,40.4374,4807.0,189896.0
1887.0,44.6882,4272.8,194638.0
1888.0,40.63340000000001,3807.6,199761.0
1889.0,65.5722,40187.8,205019.0
1890.0,36.526799999999994,8153.6,210416.0
1891.0,41.0372,6184.6,215954.0
1892.0,54.3952,6998.8,221638.0
1893.0,52.915800000000004,12823.6,227472.0
1894.0,43.4422,10539.6,233460.0
1895.0,37.7436,7396.4,239604.0
1896.0,23.101799999999997,11680.0,245821.0
1897.0,63.81699999999999,13511.0,252005.0
1898.0,51.92620000000001,12209.8,258236.0
1899.0,47.756,13575.4,264500.0
1900.0,20.2414,1553.8,270875.0
1901.0,63.32340000000001,31268.4,277257.0
1902.0,52.3618,14311.2,283696.0
1903.0,49.8694,8729.6,290032.0
1904.0,29.588,13175.4,296414.0
1905.0,50.3346,7495.4,302823.0
1906.0,48.1636,21439.0,309349.0
1907.0,56.222,14807.4,315810.0
1908.0,72.4038,12116.4,322614.0
1909.0,29.189,7779.6,329625.0
1910.0,52.032399999999996,3300.2,336844.0
1911.0,39.750600000000006,6073.0,344067.0
1912.0,41.1152,6570.8,351295.0
1913.0,42.989799999999995,6655.4,357847.0
1914.0,60.079200000000014,11238.4,363724.0
1915.0,50.241600000000005,13474.0,368924.0
1916.0,65.978,13107.0,374468.0
1917.0,36.9518,5004.6,380014.0
1918.0,59.505599999999994,12772.6,385416.0
1919.0,65.8832,13418.8,390854.0
1920.0,59.8418,15755.8,387115.0
1921.0,42.848400000000005,11850.6,383037.0
1922.0,67.274,11754.8,378618.0
1923.0,44.116200000000006,8700.2,382697.0
1924.0,76.4328,16196.4,386435.0
1925.0,52.3602,9821.0,389494.0
1926.0,70.6782,18266.4,392553.0
1927.0,51.09740000000001,8642.4,395952.0
1928.0,60.4688,10387.4,400370.0
1929.0,47.022800000000004,9223.6,406148.0
1930.0,32.75,14993.8,412945.0
1931.0,33.787,12952.6,419403.0
1932.0,53.45479999999999,12350.8,425181.0
1933.0,28.506,15681.8,430619.0
1934.0,40.2254,14482.6,436737.0
1935.0,51.6178,19521.2,443534.0
1936.0,31.788200000000007,15340.6,451011.0
1937.0,38.3246,12424.2,458828.0
1938.0,58.611000000000004,15242.8,466985.0
1939.0,35.253,20834.6,475822.0
1940.0,44.288599999999995,7974.6,487378.0
1941.0,15.718799999999998,2233.4,502332.0
1942.0,35.351200000000006,14930.6,518986.0
1943.0,20.547999999999995,4968.2,533940.0
1944.0,32.443599999999996,4858.6,546516.0
1945.0,24.011400000000002,3855.4,558751.0
1946.0,31.611400000000003,3701.0,574725.0
1947.0,36.8368,15341.0,592738.0
1948.0,25.3728,2546.4,611431.0
1949.0,25.959600000000002,2645.6,629444.0
1950.0,26.26,5080.0,646000.0
1951.0,26.995,5440.0,659000.0
